PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
144958,39601,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
144958,39601,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
144958,39601,117,NZTSD,New Zealand Toxic Substances Database,,
144958,39601,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
144958,39601,203,ISHL,Japanese Industrial Safety and Health Law,,
144958,39601,204,KKDIK,Turkey REACH compliance check completed,,
144958,39601,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
144958,39601,206,SERB,Serbia,JAPAN,
144300,39061,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Restrict AP
144300,39061,117,NZTSD,New Zealand Toxic Substances Database,,Restrict AP
144300,39061,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Restrict AP
144300,39061,203,ISHL,Japanese Industrial Safety and Health Law,,Restrict AP
144300,39061,204,KKDIK,Turkey REACH compliance check completed,,Restrict AP
144976,39581,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144976,39581,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144976,39581,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144976,39581,109,CEPA,Canadian Environmental Protection Act,,
144976,39581,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144614,39282,90,MSDS,MSDS Requirement,MSDS,OK
144614,39282,91,TSCA,TSCA Certificate,TSCA,Listed per SDS
144614,39282,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144614,39282,109,CEPA,Canadian Environmental Protection Act,,
144614,39282,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Listed 
144614,39282,111,ELINCS,European REACH,CEPAN,Listed
144614,39282,112,AICS,Australian Inventory of chemical Substances,ELINCS,Listed per CIRF 
144614,39282,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not OK
144614,39282,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Restrict
144614,39282,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Restrict
144614,39282,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Restrict
144614,39282,117,NZTSD,New Zealand Toxic Substances Database,,
144614,39282,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
144614,39282,203,ISHL,Japanese Industrial Safety and Health Law,,
144614,39282,204,KKDIK,Turkey REACH compliance check completed,,
144614,39282,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
144614,39282,206,SERB,Serbia,JAPAN,
144614,39282,207,IND,Indonesia,,
144614,39282,208,THAI,Thailand,,
144614,39282,209,TAIW,Taiwan,IND,
144614,39282,210,SOAF,South Africa,THAI,
144614,39282,211,JAP,Japan,IECSA,
144976,39581,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144976,39581,112,AICS,Australian Inventory of chemical Substances,ELINCS,
144976,39581,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
144976,39581,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
144976,39581,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
144976,39581,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
144976,39581,117,NZTSD,New Zealand Toxic Substances Database,,
144976,39581,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
144976,39581,203,ISHL,Japanese Industrial Safety and Health Law,,
144976,39581,204,KKDIK,Turkey REACH compliance check completed,,
144976,39581,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
144976,39581,206,SERB,Serbia,JAPAN,
144976,39581,207,IND,Indonesia,,
144976,39581,208,THAI,Thailand,,
144976,39581,209,TAIW,Taiwan,IND,
144976,39581,210,SOAF,South Africa,THAI,
144976,39581,211,JAP,Japan,IECSA,
144975,39622,90,MSDS,MSDS Requirement,MSDS,
144975,39622,91,TSCA,TSCA Certificate,TSCA,listed per CIRF and SDS
144975,39622,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144975,39622,109,CEPA,Canadian Environmental Protection Act,,
144975,39622,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
144975,39622,111,ELINCS,European REACH,CEPAN,
144975,39622,112,AICS,Australian Inventory of chemical Substances,ELINCS,REACH info not provided on OR or DU. 
144975,39622,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
144975,39622,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
144975,39622,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
144975,39622,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
144975,39622,117,NZTSD,New Zealand Toxic Substances Database,,
144975,39622,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,per CIRF
144975,39622,203,ISHL,Japanese Industrial Safety and Health Law,,
144975,39622,204,KKDIK,Turkey REACH compliance check completed,,
144975,39622,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,per CIRF
144975,39622,206,SERB,Serbia,JAPAN,per CIRF
144975,39622,207,IND,Indonesia,,
144975,39622,208,THAI,Thailand,,
144975,39622,209,TAIW,Taiwan,IND,OK
144975,39622,210,SOAF,South Africa,THAI,OK
144975,39622,211,JAP,Japan,IECSA,OK
144958,39601,207,IND,Indonesia,,
144958,39601,208,THAI,Thailand,,
144958,39601,209,TAIW,Taiwan,IND,
144958,39601,210,SOAF,South Africa,THAI,
144958,39601,211,JAP,Japan,IECSA,
145039,39661,90,MSDS,MSDS Requirement,MSDS,"Not classified as Hazardous.
"
145039,39661,91,TSCA,TSCA Certificate,TSCA,Listed
145039,39661,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
145039,39661,109,CEPA,Canadian Environmental Protection Act,,
145039,39661,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Listed
145039,39661,111,ELINCS,European REACH,CEPAN,Listed
145039,39661,112,AICS,Australian Inventory of chemical Substances,ELINCS,Listed
145039,39661,113,ENCS,Japanese Existing and New Chemical substances,EINECS,not approving UK
145039,39661,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Listed
145039,39661,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Listed
145039,39661,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Listed
145039,39661,117,NZTSD,New Zealand Toxic Substances Database,,
145039,39661,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Listed
145039,39661,203,ISHL,Japanese Industrial Safety and Health Law,,
145039,39661,204,KKDIK,Turkey REACH compliance check completed,,
145039,39661,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Listed
145039,39661,206,SERB,Serbia,JAPAN,Listed
145039,39661,207,IND,Indonesia,,
145039,39661,208,THAI,Thailand,,
145039,39661,209,TAIW,Taiwan,IND,Listed
145039,39661,210,SOAF,South Africa,THAI,Listed
145039,39661,211,JAP,Japan,IECSA,Listed
20241,33921,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,109,CEPA,Canadian Environmental Protection Act,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
20241,33921,111,ELINCS,European REACH,CEPAN,
20241,33921,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
20241,33921,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,117,NZTSD,New Zealand Toxic Substances Database,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,203,ISHL,Japanese Industrial Safety and Health Law,,
20241,33921,204,KKDIK,Turkey REACH compliance check completed,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
20241,33921,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
141616,37142,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
141616,37142,109,CEPA,Canadian Environmental Protection Act,,
141616,37142,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,117,NZTSD,New Zealand Toxic Substances Database,,
141616,37142,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,203,ISHL,Japanese Industrial Safety and Health Law,,
141616,37142,204,KKDIK,Turkey REACH compliance check completed,,
141616,37142,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,207,IND,Indonesia,,
141616,37142,208,THAI,Thailand,,
141616,37142,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141616,37142,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
143572,38521,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
143572,38521,109,CEPA,Canadian Environmental Protection Act,,
143572,38521,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,117,NZTSD,New Zealand Toxic Substances Database,,
143572,38521,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,203,ISHL,Japanese Industrial Safety and Health Law,,
143572,38521,204,KKDIK,Turkey REACH compliance check completed,,
143572,38521,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,207,IND,Indonesia,,
143572,38521,208,THAI,Thailand,,
143572,38521,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
143572,38521,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144217,39062,90,MSDS,MSDS Requirement,MSDS,"H315 Causes skin irritation.
H412 Harmful to aquatic life with long lasting effects."
144217,39062,91,TSCA,TSCA Certificate,TSCA,Listed 
144217,39062,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144217,39062,109,CEPA,Canadian Environmental Protection Act,,
144217,39062,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Listed
144217,39062,111,ELINCS,European REACH,CEPAN,Listed
144217,39062,112,AICS,Australian Inventory of chemical Substances,ELINCS,Listed - contains SVHC
144217,39062,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Restrict
